Iteration,Average Episodic Length,Average Episodic Return,Episodic Return STD,Average Loss
579,200.0,189.29,16.255275533218466,-0.00131
580,200.0,189.29,15.060238955114396,-0.00145
581,200.0,190.83,12.770251379529837,-0.00152
582,200.0,191.8,21.653866232328266,-0.00208
583,194.0,172.29,33.3970982472196,-0.00235
584,192.27,176.63,42.622950588340366,-0.0022
585,200.0,182.06,15.083220373828851,-0.00052
586,200.0,178.17,13.067814858000716,-0.00244
587,200.0,181.49,18.62743692951594,-0.00131
588,200.0,182.58,22.87732450148786,-0.00136
589,200.0,180.75,18.816928726754966,-0.00245
590,200.0,188.2,21.30462597243085,-0.00116
591,200.0,179.61,15.771986341347091,-0.00185
592,200.0,185.06,19.18354418634792,-0.00142
593,200.0,186.36,15.033824486112866,-0.00109
594,200.0,178.74,17.74626564978936,-0.00115
595,200.0,187.3,20.827470837504638,-0.00205
596,200.0,191.6,12.781378307349826,-0.0013
597,200.0,179.78,19.929501197279304,-0.00268
598,200.0,182.62,14.046797412817224,-0.0033
599,200.0,176.18,18.49356456313983,-0.00195
600,200.0,192.5,18.673613326194616,-0.0018
601,200.0,180.43,14.41596846548,-0.00153
602,200.0,185.0,19.672991342883538,-0.00252
603,200.0,173.23,15.71340632452322,-0.00212
604,200.0,182.38,17.421953190380755,-0.00251
605,200.0,181.06,15.629842415407406,-0.00152
606,200.0,180.38,20.325457968577453,-0.00243
607,200.0,180.76,10.308307244163503,-0.00137
608,200.0,175.35,14.057867999728407,-0.00206
609,200.0,183.2,16.70691894357091,-0.00197
610,200.0,182.97,24.32807117377885,-0.00255
611,200.0,176.14,22.129199414703226,-0.00348
612,200.0,194.45,15.553691230533692,-0.00172
613,200.0,193.89,16.18840994540165,-0.00163
614,200.0,185.09,19.577281238783375,-0.0025
615,200.0,184.48,23.472586920950775,-0.00224
616,200.0,180.79,17.78352269019584,-0.002
617,200.0,177.32,21.69766726722699,-0.00137
618,200.0,175.58,14.566802228638483,-0.00217
619,200.0,177.48,16.21075775961439,-0.0018
620,200.0,188.36,23.292041820760744,-0.00204
621,200.0,192.87,12.586265131893738,-0.00224
622,200.0,180.6,17.326416387169516,-0.00176
623,200.0,185.7,11.674658726671105,-0.0027
624,200.0,190.38,17.706975856459362,-0.00279
625,200.0,175.99,13.747361082709599,-0.00219
626,200.0,184.73,21.343010692664482,-0.00062
627,200.0,176.88,15.193714676082893,-0.00117
628,200.0,183.91,11.159190079562004,-0.00276
629,194.0,165.33,39.219219210989564,-0.00136
630,200.0,177.77,14.375835129291561,-0.00238
631,200.0,189.11,17.165778656564243,-0.00337
632,200.0,179.0,17.318523615885276,-0.00264
633,200.0,193.16,20.827144421763983,-0.0035
634,193.27,176.8,42.49613593535616,-0.00032
635,200.0,190.46,18.683775376798806,-0.00087
636,200.0,179.22,14.030476683310038,-0.00329
637,200.0,179.58,17.88265263626028,-0.0016
638,195.0,176.88,32.83495052787599,-0.00233
639,192.55,165.7,35.65797460754922,-0.00374
640,200.0,172.94,19.27615921323475,-0.0021
641,200.0,189.33,17.320534499070018,-0.0024
642,200.0,168.29,16.30691719153417,-0.00068
643,200.0,184.08,14.033501827629527,-0.00357
644,200.0,181.23,8.360256850601438,-0.0005
645,200.0,189.88,18.4434790826412,-0.00283
646,200.0,188.48,14.11688526473259,-0.0016
647,200.0,193.64,13.685436080626303,-0.00327
648,200.0,182.92,10.827772233874706,-0.00086
649,191.18,178.2,28.333001284180682,-0.00284
650,200.0,184.79,16.871005582153362,-0.00202
651,200.0,172.92,15.86508270582424,-0.00271
652,193.82,178.4,46.44554688981169,-0.00166
653,179.5,146.1,61.01648241288647,-0.00226
654,200.0,174.03,17.830748144848695,-0.00276
655,183.08,165.29,49.4458808567462,-0.00188
656,200.0,176.68,20.55678478675661,-0.0015
657,200.0,186.04,15.544966031419566,-0.00079
658,200.0,174.65,11.998985599936182,-0.00175
659,178.08,146.55,60.88863027929177,-0.00237
660,200.0,174.29,22.616349405653626,-0.00114
661,200.0,169.82,16.48325478903875,-0.00189
662,200.0,174.47,12.513333398491346,-0.00154
663,200.0,181.42,15.324552058316831,-0.0032
664,200.0,174.1,17.017732503644844,-0.0027
665,183.67,162.14,44.491732382738675,-0.00092
666,200.0,181.22,16.07489382090819,-0.00226
667,193.18,164.55,44.033224934573475,-0.00194
668,200.0,184.63,17.218331635703553,-0.00318
669,200.0,179.04,19.494065367246854,-0.00188
670,200.0,179.7,16.514182515698437,-0.00128
671,200.0,179.79,15.41149540387518,-0.00172
672,200.0,190.09,13.045403006600056,-0.00074
673,194.27,174.64,40.097912387197766,-0.0039
674,200.0,176.43,17.02530186707628,-0.00398
675,191.55,181.26,41.12159639354742,-0.00275
676,200.0,182.0,15.150914374401122,-0.00098
677,200.0,183.9,18.047197543189775,-0.00178
678,200.0,177.42,14.666505891990504,-0.00188
679,191.91,167.43,35.023810137417605,-0.00093
680,191.64,173.33,41.6350906493936,-0.00351
681,200.0,182.11,18.267868107276243,-0.00291
682,200.0,179.16,23.08838113734836,-0.00012
683,200.0,183.34,13.883286452167406,-0.00068
684,200.0,191.04,18.8877402962502,-0.00176
685,193.27,169.57,42.059725578995824,-0.00082
686,193.09,176.83,47.346103924371704,-0.00372
687,200.0,189.38,21.449606025883362,-0.00163
688,200.0,181.1,23.485669855155926,-0.00231
689,200.0,185.89,21.6353565286992,-0.00295
690,200.0,177.11,18.74289283112233,-0.00256
691,194.0,168.55,35.523964962055715,-0.00149
692,191.82,169.68,40.99253304679061,-0.0017
693,200.0,182.09,21.790518844328442,-0.00256
694,200.0,179.88,16.981692094379877,-0.00179
695,191.18,176.55,41.4468531286569,-0.00434
696,200.0,183.67,17.774331614162154,-0.00259
697,191.45,164.91,37.54557836301243,-0.00331
698,192.36,168.27,46.119780139651155,-0.00216
699,200.0,177.82,15.348207558570046,-0.00167
700,200.0,186.25,20.055288551070337,-0.0025
701,200.0,197.43,19.081424580281233,-0.00147
702,186.36,174.34,57.61100794472425,-0.00205
703,200.0,179.83,15.896968849442182,-0.00183
704,182.83,166.88,51.02415002735858,-0.00262
705,186.25,158.59,49.64685868925568,-0.00372
706,200.0,189.32,16.70764204177183,-0.00285
707,191.45,173.48,43.029191832968564,-0.00244
708,200.0,175.77,14.833482081547498,-0.00178
709,200.0,174.26,18.95689739506245,-0.00125
710,200.0,184.42,15.011394834638576,-0.00226
711,200.0,176.5,17.667363264830712,-0.00179
712,190.18,167.27,43.649338622133975,-0.00136
713,200.0,172.31,18.051243557070244,-0.00191
714,200.0,187.3,14.98625054198079,-0.00255
715,191.09,169.83,55.808576742772644,-0.00036
716,190.91,180.23,43.48379915720895,-0.00356
717,200.0,189.35,16.00946137968543,-0.00201
718,187.17,169.16,54.19744443435312,-0.0037
719,191.18,161.52,52.05013801762026,-0.00037
720,200.0,189.5,20.518472742131856,-0.00061
721,200.0,187.77,19.24334757234268,-0.0035
722,193.91,169.5,40.61439745448718,-0.00122
723,200.0,191.05,15.795444859734102,-0.00232
724,200.0,184.89,23.233373930495542,-0.00104
725,200.0,193.57,18.945330124813438,-0.00167
726,200.0,196.9,20.06112640605646,-0.00077
727,200.0,186.88,12.687230621050803,-0.00435
728,191.36,174.78,43.071785713061246,-0.003
729,200.0,178.78,23.657869381203955,-0.00207
730,200.0,181.38,25.241854215262936,-0.00276
731,200.0,187.98,13.285291650019511,-0.00279
732,200.0,189.81,13.558570605365528,-0.00213
733,191.55,169.0,40.544046140983276,-0.00144
734,200.0,187.81,20.285976575258534,-0.00264
735,200.0,181.23,23.544718450709784,-0.00282
736,200.0,191.5,24.144496047230724,-0.00217
737,200.0,178.45,16.899511412234016,-0.00284
738,190.27,158.74,35.36805282535284,-0.00299
739,193.55,177.98,36.92130457888603,-0.00094
740,200.0,186.59,16.23856607358665,-0.0015
741,193.27,170.68,44.75793138229484,-0.00341
742,200.0,187.56,18.012001034506515,-0.00214
743,200.0,186.23,19.048655745617776,-0.00214
744,200.0,190.25,12.860202015930557,-0.00131
745,200.0,190.54,18.834019716735284,-0.00195
746,194.82,173.38,36.44883292976657,-0.00215
747,200.0,180.04,23.970322403189417,-0.00037
748,200.0,177.45,19.97014796828327,-0.00257
749,200.0,190.16,17.331634252671694,-0.0013
750,200.0,192.69,12.45256236904271,-0.00154
751,200.0,189.55,19.640266452234833,-0.00243
752,200.0,185.79,20.131841506915862,-0.00284
753,200.0,179.24,18.69435272671384,-0.00132
754,200.0,182.37,23.4183628497324,-0.00202
755,200.0,184.03,18.356815448294093,-0.00272
756,200.0,191.14,16.659981265902132,-0.00178
757,192.27,172.78,44.01520071447737,-0.00183
758,200.0,182.87,16.729057632001876,-0.00259
759,200.0,195.6,20.35291298538466,-0.00172
760,200.0,180.81,16.644030754277573,-0.00226
761,200.0,185.38,24.01785067025214,-0.00162
762,191.82,168.32,31.40884662216555,-0.00183
763,200.0,194.61,10.334591660326227,-0.00256
764,192.91,175.59,40.80871811489055,-0.00521
765,200.0,193.95,8.525418415164028,-0.00253
766,200.0,183.0,14.26472444972072,-0.00266
767,200.0,185.9,17.340800366942194,-0.00155
768,185.5,160.02,44.67345912062423,-0.00262
769,200.0,185.31,28.703395224987098,-0.00233
770,200.0,191.31,15.313099648441868,-0.00055
771,200.0,183.24,19.219851593187652,-0.00113
772,200.0,179.45,9.69699369389175,-0.00164
773,200.0,181.0,17.79864453237866,-0.00175
774,200.0,182.33,20.147902060591047,-0.00401
775,200.0,188.16,13.392389384919802,-0.00326
776,200.0,190.53,15.045829636738535,-0.00175
777,200.0,188.6,15.481254455146598,-0.00084
778,200.0,182.83,17.585485293975623,-0.00331
779,189.0,163.33,53.57929252239805,-0.00345
780,200.0,178.15,19.38240040183384,-0.00196
781,200.0,186.39,12.410354771987063,-0.00223
782,200.0,179.72,14.952825591045636,-0.00317
783,200.0,186.07,18.65022311394361,-0.00298
784,200.0,192.46,15.727037066245318,-0.00202
785,200.0,184.91,16.376665986159125,-0.00139
786,200.0,180.2,19.501924212775663,-0.00187
787,200.0,190.54,20.890616879168938,-0.00145
788,200.0,187.88,22.605976135347937,-0.00165
789,195.73,168.09,38.998325119835116,-0.0012
790,200.0,179.99,17.284736760172645,-0.00142
791,200.0,179.34,17.121457312979082,-0.00143
792,200.0,189.93,10.475078527883936,-0.0029
793,200.0,191.8,11.194501291492596,-0.00255
794,200.0,177.02,20.15866794706533,-0.0032
795,200.0,184.43,19.09587342355142,-0.00296
796,200.0,181.44,14.774366383022178,-0.00189
797,200.0,183.65,14.32790898536792,-0.00192
798,200.0,186.79,16.71707655767419,-0.00183
799,200.0,177.71,20.34014907805852,-0.00177
800,200.0,178.99,17.871622510614678,-0.00229
801,200.0,178.17,14.86957627151078,-0.00196
802,200.0,180.65,16.392006647437498,-0.00136
803,200.0,195.74,13.646199447550883,-0.00186
804,200.0,172.67,15.248245293101597,-0.00171
805,200.0,187.44,18.88424727097183,-0.00104
806,200.0,186.73,14.519597920103925,-0.00232
807,194.82,164.55,41.65944895830431,-0.00146
808,200.0,185.4,12.632977259941926,-0.00323
809,200.0,180.41,18.21787057337111,-0.00125
810,200.0,176.29,16.54500030704056,-0.00282
811,200.0,180.34,19.47142290562962,-0.00076
812,200.0,183.09,20.059112439561655,-0.00291
813,200.0,188.64,15.995325997597376,-0.00139
814,200.0,186.47,14.769055199072444,-0.00086
815,200.0,174.97,26.059150771142253,-0.00223
816,200.0,181.58,15.296388071807764,-0.00199
817,200.0,184.52,20.52748869492756,-0.0028
818,200.0,177.75,17.791978533766656,-0.00233
819,200.0,181.52,20.614230072438545,-0.00149
820,192.64,171.58,36.807779676106705,-0.00229
821,200.0,181.16,20.974431236120267,-0.00188
822,200.0,174.87,14.807142408757917,-0.00329
823,194.18,177.24,46.42505251670587,-0.00142
824,200.0,177.9,18.8493643881201,-0.00174
825,200.0,184.94,21.514047514066952,-0.00258
826,191.91,170.93,45.30551715759525,-0.0024
827,200.0,179.45,16.094368198869155,-0.00265
828,200.0,177.12,22.32950815876025,-0.00125
829,200.0,180.22,21.02397895449798,-0.00293
830,200.0,175.99,16.93845998206379,-0.00273
831,191.55,175.72,40.51343086436668,0.0
832,200.0,177.4,22.88238674754857,-0.00164
833,200.0,177.41,19.277772693640728,-0.00292
834,200.0,187.44,21.192660902921777,-0.00091
835,192.09,171.37,46.1668829116123,-0.00118
836,200.0,183.66,20.112295401405458,-0.00187
837,192.91,166.86,45.63197096131385,-0.00113
838,177.92,145.27,57.8773783621593,-0.00244
839,174.08,134.61,65.5922673031953,-0.00249
840,193.18,164.38,36.773429205240184,-0.00127
841,193.55,172.98,45.83398489103061,-0.00277
842,200.0,182.26,10.970102090709343,-0.00258
843,180.25,137.62,64.19537919210602,-0.00185
844,181.67,148.11,58.76630051838128,-0.00106
845,191.27,175.38,39.11965521840304,-0.00284
846,191.73,170.6,43.461938945428756,-0.00041
847,191.91,170.8,48.03006149021032,-0.00203
848,186.58,160.08,55.120507723930736,-0.0034
849,200.0,184.86,22.084009360238067,-0.00151
850,191.09,172.2,39.62006279509298,-0.0018
851,186.17,153.25,45.47967192400476,-0.00312
852,200.0,187.37,16.039345246725905,-0.00022
853,200.0,180.93,23.69902815252612,-0.00223
854,171.69,134.66,65.69570740036234,-0.00275
855,192.0,172.28,46.7708191561532,-0.00126
856,200.0,181.66,17.501219890892873,-0.00302
857,193.0,162.49,40.312552246537514,-0.0026
858,200.0,179.31,21.95948319634008,-0.00206
859,200.0,178.3,20.89942627799253,-0.00126
860,200.0,180.03,15.259113014285738,-0.0013
861,200.0,178.73,21.68653643315998,-0.00213
862,200.0,181.81,17.73523030038313,-0.00133
863,200.0,191.24,16.0475086929027,-0.00367
864,192.09,166.17,43.86145843834949,-0.00289
865,200.0,186.0,14.253713696138593,-0.00152
866,200.0,184.16,20.295307220652465,-0.00207
867,200.0,183.09,16.41984313379878,-0.00087
868,200.0,187.36,16.32852496646508,-0.00177
869,200.0,175.21,23.825825628705132,-0.00257
870,200.0,178.66,16.720942173556335,-0.0026
871,200.0,180.94,15.60605490894389,-0.0016
872,200.0,189.13,10.404504592634169,-0.00327
873,200.0,174.37,14.451608437401005,-0.00288
874,200.0,187.59,10.70779437244074,-0.00308
875,200.0,185.93,21.30569082843312,-0.00182
876,193.64,166.92,40.79533408645606,-0.00094
877,200.0,185.71,12.981571213146653,-0.00237
878,200.0,176.9,17.942472026514736,-0.00209
879,200.0,173.27,14.302144035712836,-0.00182
880,200.0,183.47,17.16908957020081,-0.00213
881,192.27,167.74,36.35810568159434,-0.00231
882,200.0,179.85,14.96195239637435,-0.00152
883,192.82,167.68,33.12041563508042,-0.00114
884,200.0,176.58,11.933887541686463,-0.00161
885,200.0,176.94,17.594789017555566,-0.00206
886,200.0,181.8,18.37932228146825,-0.00248
887,200.0,178.83,16.151042366909305,-0.00237
888,200.0,177.89,14.022113646054237,-0.00144
889,200.0,184.24,16.621993077420992,-0.00308
890,200.0,181.11,20.855269824688623,-0.00195
891,200.0,177.54,19.665298186149627,-0.00215
892,200.0,185.5,14.187555097444733,-0.00295
893,200.0,182.53,16.321079284097568,-0.00227
894,200.0,189.72,20.432777894380393,-0.0035
895,200.0,183.33,13.389527690401355,-0.00095
896,200.0,181.29,15.622246742211473,-0.00076
897,200.0,181.4,12.712216821369356,-0.00127
898,200.0,189.51,20.92179085936137,-0.00298
899,200.0,176.71,16.7653310964811,-0.00214
900,200.0,184.53,19.374845956353173,-0.00172
901,200.0,188.23,21.506840529459545,-0.00205
902,191.27,176.98,37.055664398853914,-0.00187
903,200.0,189.67,14.817594983929183,-0.00416
904,200.0,188.42,18.337409933343277,-0.0025
905,200.0,185.73,14.333376338843367,-0.00024
906,200.0,181.18,22.703846749937853,-0.0034
907,192.0,168.16,39.87912415869023,-0.00085
908,200.0,190.14,19.257933881835392,-0.00413
909,200.0,187.79,14.394429768592753,-0.00168
910,200.0,179.59,16.894554892144843,-0.00229
911,200.0,187.85,25.756358342186452,-0.00184
912,200.0,181.79,18.09975412874256,-0.00278
913,200.0,176.44,13.915847601693018,-0.00135
914,200.0,179.08,16.72426808653966,-0.00253
915,200.0,184.33,15.548100925347372,-0.0037
916,193.09,173.81,39.28761389202671,-0.0025
917,200.0,181.17,22.006220373766425,-0.0026
918,193.91,170.21,42.69512663882654,-0.00234
919,200.0,175.0,19.650303538448487,-0.00348
920,200.0,200.03,7.283309493224362,-0.00167
921,200.0,177.72,16.024009626069255,-0.00268
922,200.0,190.38,18.252541316393962,-0.00176
923,200.0,185.68,15.260650619168175,-0.00282
924,200.0,172.85,18.73358486839063,-0.00149
925,200.0,183.8,16.354830828554764,-0.00477
926,200.0,193.02,17.671227938163863,-0.00251
927,200.0,184.58,19.960609946122375,-0.00078
928,200.0,187.4,22.981136884717078,-0.00249
929,200.0,193.04,20.91601130398755,-0.00198
930,200.0,184.01,22.835783406415622,-0.00137
931,200.0,180.68,20.68523539759713,-0.00167
932,200.0,182.7,15.756223957573088,-0.00372
933,200.0,186.08,23.43701449543563,-0.00288
934,200.0,196.12,18.47967472052336,-0.00288
935,200.0,191.21,17.652515061582825,-0.00226
936,200.0,182.74,17.775895826624524,-0.00258
937,191.27,176.51,40.76800841440128,-0.00333
938,200.0,193.35,14.628153168965717,-0.00218
939,200.0,189.77,17.829674731189474,-0.00223
940,200.0,186.71,18.170042486103075,-0.00338
